id,objet,montant,categorie,procedure,offres_recues,acheteur_nom,titulaire_siret,date,prix_ref_moyen,prix_ref_max,unites_estimees_prix_moyen,unites_estimees_prix_max,suspicion_score,raisons_alerte
202323SI214100,ACQUISITION DE MATERIELS ET LOGICIELS BUREAUTIQUES/ Lot n° 02 : Fourniture de logiciels Microsoft,600000.0,logiciels,Appel d'offres ouvert,,,42498265000014,2023-12-08,500,10000,1200,60,1,"Montant eleve (600,000 > seuil 500,000)"
202398543800,Services de télématique et d'auto-partage pour l'ensemble de la flotte de véhicules du réseau des chambres d'agriculture,20500000.0,reseau,Appel d'offres ouvert,,,43180972200074,2023-12-08,2000,20000,10250,1025,1,"Montant eleve (20,500,000 > seuil 2,000,000)"
20232313700,MOBILIERS MATERIELS CRECHES - MOBILIERS D'AMENAGEMENT,150000.0,mobilier_bureau,Procédure adaptée,,,52147932900026,2023-12-08,400,2000,375,75,0,
24989833,"ACQUISITION D'UN VEHICULE POLYBENNE 7,5 T NEUFAvec reprise d'un véhicule",40200.0,vehicules,Procédure adaptée,2.0,,34742413700045,2023-12-08,30000,120000,1,0,0,
249884103,Relance pour cause d'infructuosité : Construction de 6 bâtiments industriels à usage principal d'activités artisanales sur un terrain situé sur la ZAC,575792.0,materiel_construction,Procédure adaptée,3.0,,35310829300013,2023-12-08,500,10000,1152,58,0,
202323M00140000,SIDEC - MAINTENANCE LOGICIEL JVS RH,45125.0,logiciels,Procédure adaptée,,,32855218700069,2023-12-08,500,10000,90,5,0,
2023231805,ACQUISITION ET INSTALLATION D'UNE SOLUTION LOGICIELLE DE SYSTÈME D'INFORMATION DES RESSOURCES HUMAINES ET PRESTATION DE MAINTENANCE,803282.5,logiciels,Procédure adaptée,,,30516304000119,2023-12-08,500,10000,1607,80,1,"Montant eleve (803,282 > seuil 500,000)"
20232023F0005200,"Fourniture et maintenance d'autorisations d'usage et de déploiement de licences logiciels SIG (Système d'Information Géographique), pour les besoins b",201793.0,logiciels,Marché passé sans publicité ni mise en concurrence,,,34849974000028,2023-12-08,500,10000,404,20,2,Sans mise en concurrence
202323SI215100,ACQUISITION DE MATERIELS ET LOGICIELS BUREAUTIQUES/ Lot n° 03 : Fourniture de logiciels autres que Microsoft,1000000.0,logiciels,Appel d'offres ouvert,,,42498265000014,2023-12-08,500,10000,2000,100,1,"Montant eleve (1,000,000 > seuil 500,000)"
202398245400,Réhabilitation du bâtiment des anciennes balances à l'hippodrome de Chantilly - Relance du lot 9 CVC/Plomberie,107800.0,chauffage_clim,Procédure adaptée,,,40368783300026,2023-12-08,15000,100000,7,1,0,
20232023F0000900,"La présente consultation a pour objet la fourniture de papier, fournitures de bureau et consommables informatiques pour les adhérents du groupement de",300000.0,mobilier_bureau,Appel d'offres ouvert,,,75377852100017,2023-12-08,400,2000,750,150,0,
202398543600,Location longue durée de véhicules professionnels pour les chambres d'agricultures de France métropolitaine,20500000.0,vehicules,Appel d'offres ouvert,,,42018940900097,2023-12-08,30000,120000,683,171,1,"Montant eleve (20,500,000 > seuil 5,000,000)"
20232023N170000,ACHAT DE LICENCES LOGICIEL SUITES BUREAUTIQUES MICROSOFT,400000.0,logiciels,Appel d'offres ouvert,,,,2023-12-08,500,10000,800,40,0,
20232023F0000700,"La présente consultation a pour objet la fourniture de papier, fournitures de bureau et consommables informatiques pour les adhérents du groupement de",1000000.0,mobilier_bureau,Appel d'offres ouvert,,,33044098300055,2023-12-08,400,2000,2500,500,1,"Montant eleve (1,000,000 > seuil 500,000)"
20232023F0000800,"La présente consultation a pour objet la fourniture de papier, fournitures de bureau et consommables informatiques pour les adhérents du groupement de",600000.0,mobilier_bureau,Appel d'offres ouvert,,,57172266900264,2023-12-08,400,2000,1500,300,1,"Montant eleve (600,000 > seuil 500,000)"
202323SI213100,"ACQUISITION MATERIELS ET LOGICIELS BUREAUTIQUES/ Lot n°1 : Fourniture ordinateur, moniteur, périphérique associés",1000000.0,ecrans_moniteurs,Appel d'offres ouvert,,,35152822900088,2023-12-08,250,800,4000,1250,1,"Montant eleve (1,000,000 > seuil 200,000)"
20232023T400300,FILTRES POUR VÉHICULES DE PLUS DE 3.5 TONNES ET MATÉRIELS,100000.0,vehicules,Appel d'offres ouvert,,,37823354800031,2023-12-07,30000,120000,3,1,0,
20232023-1300000,Location 4 véhicules électriques neufs,56415.82,vehicules,Procédure adaptée,,,41336018100049,2023-12-07,30000,120000,2,0,0,
202320232800100,LOT 1 : PETITS CAMION DOUBLE CABINE A BENNE BASCULANTE,115414.98,vehicules,Appel d'offres ouvert,,,47967345100023,2023-12-07,30000,120000,4,1,0,
20232024F0000300,Acquisition de papier pour les besoins des services du Département d’Ille-et-Vilaine -  Marché subséquent 3,13984.0,fournitures_bureau,Appel d'offres ouvert,,,33044098300055,2023-12-07,30,200,466,70,0,
2023202300042900,"Travaux de pose de revêtements de sols dans les logements du patrimoine d'orvitis : Lot 1 : agence urbaine et agence Est Côte det#8217,Or",1110000.0,vetements_travail,Procédure adaptée,,,32699220300058,2023-12-07,50,200,22200,5550,1,"Montant eleve (1,110,000 > seuil 500,000)"
2023-LOT1200,PEINTURE,245396.42,materiel_construction,Procédure adaptée,,,47912511400013,2023-12-07,500,10000,491,25,0,
2023ACENAEPL0700,Marche de Fourniture de produits d epicerie pour le groupement de commande de denrees alimentaires des EPLE et structures publiques de la zone Pyrenee,372430.76,mobilier_bureau,Appel d'offres ouvert,,,47698032100295,2023-12-07,400,2000,931,186,0,
241007587,Surveillance et maintenance de réseaux gpl2024-2027,130000.0,reseau,Procédure adaptée,1.0,,33487372602318,2023-12-07,2000,20000,65,6,2,Fournisseur unique (1.0 offre)
20232023T400200,FILTRES POUR VÉHICULES DE MOINS DE 3.5 TONNES,100000.0,vehicules,Appel d'offres ouvert,,,37823354800031,2023-12-07,30000,120000,3,1,0,
202320232800400,LOT 4 : VEHICULE UTILITAIRE (CABINE ALLONGEE),53238.05,vehicules,Appel d'offres ouvert,,,39958274100027,2023-12-07,30000,120000,2,0,0,
202398231200,Avenant 2 Marché 5427 - ONET SECURITE TELEM - Travaux de modernisation et extension du dispositif de vidéosurveillance et de transmission des sites de,474449.0,securite,Procédure adaptée,,,6950243300316,2023-12-07,2000,20000,237,24,0,
202323103100,DLA FOURNITURE PAPIERS TRX IMPRESSION ET REPROGRAPHIE,63000.0,imprimantes,Procédure adaptée,,,33044098300055,2023-12-07,800,5000,79,13,0,
2023142500,PIECES DETACHEES ADAPTABLES POUR VEHICULES LEGERS,100000.0,mobilier_bureau,Procédure adaptée,,,41059693600014,2023-12-07,400,2000,250,50,0,
2023M09500,ACQUISITION DE MATERIEL LUMIERE SCENIQUE LED POUR LE THEATRE DE LAVAL (53),160976.55,eclairage,Procédure adaptée,,,38073843500045,2023-12-07,100,1000,1610,161,0,
20232023T400100,PIÈCES DÉTACHÉES ADAPTABLES POUR VÉHICULES DE MOINS DE 3.5 T,680000.0,mobilier_bureau,Appel d'offres ouvert,,,37823354800031,2023-12-07,400,2000,1700,340,1,"Montant eleve (680,000 > seuil 500,000)"
2023X14000,LOT 1 ACQUISITION PAPIER ET DIVERS SUPPORTS DE COMMUNICATION  PAPIERS BLANCS ET AUTRES SUPPORTS POUR IMPRESSION NUMERIQUE HAUT VOLUME PAPIERS DE COULE,130000.0,imprimantes,Procédure adaptée,,,33044098300055,2023-12-07,800,5000,162,26,0,
20242024003L0200,Fourniture de papier a usage d impression et de reprographie,170000.0,imprimantes,Appel d'offres ouvert,,,32201998500033,2023-12-06,800,5000,212,34,0,
249967936,Construction de la maison de jeunesse du Pont et d'un restaurant collectif à Marcq-en-Baroeul: Lot 6: Peintures - Revêtements de sols souples,24193.0,vetements_travail,Procédure adaptée,3.0,,30099045400021,2023-12-06,50,200,484,121,0,
202323F11000100,ACQUISITION ET MAINTENANCE D UNE IMPRIMANTE NUMERIQUE COULEUR A HAUT DEBIT,300000.0,imprimantes,Appel d'offres ouvert,,,73820526901882,2023-12-06,800,5000,375,60,0,
2023M23067L0201,LOT 2 - Béton bouchardé,97507.0,materiel_construction,Procédure adaptée,,,45075769500041,2023-12-06,500,10000,195,10,0,
202324A00,Lot 1  Ustensiles et petits matériels de nettoyage,180000.0,nettoyage_produits,Appel d'offres ouvert,,,37844262800012,2023-12-06,20,100,9000,1800,0,
2023M23067L0300,"LOT 3 - Mobilier, jardinière et cuve eaux pluviales",69970.0,mobilier_bureau,Procédure adaptée,,,52103291200011,2023-12-06,400,2000,175,35,0,
2023200700,"Maintenances, acquisitions, évolutions et prestations associées relatives aux progiciels de gestion des ressources humaines",600000.0,logiciels,Marché négocié sans publicité ni mise en concurren,,,34054699300668,2023-12-06,500,10000,1200,60,3,"Sans mise en concurrence | Montant eleve (600,000 > seuil 500,000)"
2024M4B0033DG00,"Location, mise en place et exploitation de matériel de sonorisation et d'éclairage",66888.8,eclairage,Marché négocié sans publicité ni mise en concurren,,,88495456100012,2023-12-06,100,1000,669,67,2,Sans mise en concurrence
2023M23068L0300,LOT 3 - Mobilier,167141.7,mobilier_bureau,Procédure adaptée,,,52103291200011,2023-12-06,400,2000,418,84,0,
20232023170500,Travaux d'installation d'un bâtiment modulaire et création d'un hangar de stockage: Lot 5: Mobilier,12000.0,mobilier_bureau,Procédure adaptée,,,39043733300052,2023-12-06,400,2000,30,6,0,
20232023F0010700,Acquisition de deux balayeuses de voirie dans le cadre du programme de remplacement et d'extension du parc automobile de la Ville de Vannes pour les a,348000.0,telephonie,Appel d'offres ouvert,,,38388818700028,2023-12-06,500,5000,696,70,1,"Montant eleve (348,000 > seuil 300,000)"
202398744500,Amenagement d'un espace de bureaux multifonctions coworking - lot 09 : serrurerie (suite infructuosite),20328.0,imprimantes,Procédure adaptée,,,83137489700021,2023-12-06,800,5000,25,4,0,
2023M23068L0200,LOT 2 -béton bouchardé,188230.0,materiel_construction,Procédure adaptée,,,45075769500041,2023-12-06,500,10000,376,19,0,
24988440,Entretien et maintenance (P2) des systèmes individuels de chauffage et production d'eau chaude sanitaire de 30 groupes du Patrimoine de MEDUANE HABITA,50700.0,chauffage_clim,Procédure adaptée,1.0,,30134058406761,2023-12-06,15000,100000,3,1,2,Fournisseur unique (1.0 offre)
24993767,Achat d'un véhicule 3.5t avec benne au profit de la cc elan,45000.0,vehicules,Procédure adaptée,3.0,,75850037500095,2023-12-05,30000,120000,2,0,0,
2023V3M23300AU00,ACHAT ET MAINTENANCE D UN COPIEUR DE PRODUCTION COULEUR,120000.0,imprimantes,Procédure adaptée,,,82409086400029,2023-12-05,800,5000,150,24,0,
202398451900,Extension de la Maison des Jeunes: Lot 9: Lot 9 - Peinture - Ravalement,7947.0,materiel_construction,Procédure adaptée,,,53360945900037,2023-12-05,500,10000,16,1,0,
202318LC100,TRAVAUX RESEAU EAU POTABLE JARDINS FAMILIAUX,74982.0,mobilier_bureau,Marché négocié sans publicité ni mise en concurren,,,84066182100016,2023-12-05,400,2000,187,37,2,Sans mise en concurrence
2023-09L200,LOT No2 : BENNE DE COLLECTE DES DECHETS : CAISSON DE 19 A 21 M3 AVEC LEVE-CONTENEURS DOUBLE CHAISE AUTOMATIQUE (TREMIE HAUTE),133020.0,mobilier_bureau,Appel d'offres ouvert,,,77557300900047,2023-12-05,400,2000,333,67,0,
2023-09L400,LOT No4 : BENNES DE COLLECTE DES DECHETS : CAISSON DE 13 A 15 M3 AVEC LEVE-CONTENEURS DOUBLE CHAISE AUTOMATIQUE (TREMIE HAUTE),128560.0,mobilier_bureau,Appel d'offres ouvert,,,77557300900047,2023-12-05,400,2000,321,64,0,
2023270700,Location longue durée de véhicules de service pour le GHT des Pyrénées Ariégeoises Lot 7 Frigo CHAC,162120.0,vehicules,Appel d'offres ouvert,,,30057104900018,2023-12-05,30000,120000,5,1,0,
2023202399006,Renouvellement du réseau d'eau potable rue du Donon (entre la rue du Rebberg et la rue des Carrières),98737.0,reseau,Procédure adaptée,,,41390920100209,2023-12-05,2000,20000,49,5,0,
2023270600,Location longue durée de véhicules de service pour le GHT des Pyrénées Ariégeoises Lot 6 Frigo CHIVA,118704.0,vehicules,Appel d'offres ouvert,,,30057104900018,2023-12-05,30000,120000,4,1,0,
202324000600100,ACQUISITION ET MAINTENANCE D'UN ARC DE MATERIELS DE REPROGRAPHIE MULTIFONCTIONS,136978.9,imprimantes,Appel d'offres ouvert,,,32631334300062,2023-12-05,800,5000,171,27,0,
20232023-4400,LOT 1 : LLD ET ENTRETIEN DE VL ET DE TYPE LUDOSPACE A MOTEUR THERMIQUE,108023.0,chauffage_clim,Appel d'offres ouvert,,,34911449600079,2023-12-05,15000,100000,7,1,0,
2024HET24Lot1000,Gants de Toilettes à Usage Unique,323727.91,vetements_travail,Appel d'offres ouvert,,,32515803800035,2023-12-05,50,200,6475,1619,0,
2024HET-Lot 1000,Gants de toilette à usage unique,323727.91,vetements_travail,Appel d'offres ouvert,,,32515803800035,2023-12-05,50,200,6475,1619,0,
202387200,LOT 2 - PETIT MOBILIER ET EQUIPEMENTS MEDICAUX,80000.0,mobilier_bureau,Appel d'offres ouvert,,,38747691400123,2023-12-05,400,2000,200,40,0,
2023VC9800,ACQUISITION LOGICIEL DE GESTION D INTERVENTIONS ET SERVICES DE LA DSI HELPDESK,72693.85,logiciels,Procédure adaptée,,,42498265000014,2023-12-05,500,10000,145,7,0,
202323M00120000,BORNES DE REHARGE DE VEHICULE ELECTRIQUE,53947.86,reseau,Procédure adaptée,,,64695005500038,2023-12-05,2000,20000,27,3,0,
2023-210000,RENOUVELLEMENT RESEAU EAU POTABLE AVENUES DE LA GONTRIE ET CIVEYRAC,105850.75,mobilier_bureau,Procédure adaptée,,,43998740500024,2023-12-05,400,2000,265,53,0,
202324000600101,ACQUISITION ET MAINTENANCE D'UN ARC DE MATERIELS DE REPROGRAPHIE MULTIFONCTIONS,136978.9,imprimantes,Appel d'offres ouvert,,,32631334300062,2023-12-05,800,5000,171,27,0,
20232023F0015100,Mise en place d’une solution d’affichage dynamique de diffusion de l’Information Voyageurs sur les écrans de la gare routière de Lorient,23405.0,ecrans_moniteurs,Procédure adaptée,,,49805541700048,2023-12-05,250,800,94,29,0,
2023230960100,IMPRESSION,82000.0,imprimantes,Appel d'offres ouvert,,,33315830100015,2023-12-05,800,5000,102,16,0,
249990404,Installation d'une cuisine dans les locaux de la chambre d'agriculture de cote d'or à Breteniere: Lot 4 : Braisière multifonction+Four Mixte,24635.0,imprimantes,Procédure adaptée,3.0,,39119567400034,2023-12-05,800,5000,31,5,0,
2023M09100,VETEMENTS ET EPI PERSONNEL MUNICIPAL - LOT 1 VETEMENTS DE TRAVAIL EPI SERVICES TECHNIQUES,140000.0,vetements_travail,Procédure adaptée,,,33256495401043,2023-12-04,50,200,2800,700,0,
20232023FS1300,Extension d'une infrastructure pour l'usage des réseaux sans fil (WIFI) de l'Ecole centrale de Lyon,250000.0,reseau,Appel d'offres ouvert,,,44761665700055,2023-12-04,2000,20000,125,12,0,
20232023007L100,Multifonction libre service  pour les services administratifs,90000.0,imprimantes,Appel d'offres ouvert,,,34331185800041,2023-12-04,800,5000,112,18,0,
20230702,"Déploiement du dispositif ""Micro-Folie"" - Fourniture, installation et maintenance du matériel lié au musée numérique et fourniture de mobilier: Lot 2 ",4673.0,mobilier_bureau,Procédure adaptée,,,30270097600053,2023-12-04,400,2000,12,2,0,
202323014800,FABRICATION DE PIECES SUR MESURE ET FOURNITURE DE PIECES DETACHEES ADAPTABLES POUR CIRCUITS HYDRAULIQUES PNEUMATIQUES ETANCHEITE D ORGANES MECANIQUES ,200000.0,mobilier_bureau,Appel d'offres ouvert,,,57080037500091,2023-12-04,400,2000,500,100,0,
202397767600,Locations ponctuelles de cars ou minibus avec chauffeur,40000.0,vehicules,Procédure adaptée,,,38136818200071,2023-12-04,30000,120000,1,0,0,
202323059_100,Location de véhicules réfrigérés pour la livraison des repas - prestations de base 4 ans,143952.0,vehicules,Procédure adaptée,,,30057104900018,2023-12-04,30000,120000,5,1,0,
202398157600,"Marché de service portant sur la fourniture, livraison, pose et entretien de mobilier urbain, de signalisation et signalétique pour la ville de Wasque",520000.0,mobilier_bureau,Appel d'offres ouvert,,,83875851400031,2023-12-04,400,2000,1300,260,1,"Montant eleve (520,000 > seuil 500,000)"
20232316600,Fre et liv. pièces p/véhicules RVI,520000.0,vehicules,Appel d'offres ouvert,,,32684201000026,2023-12-04,30000,120000,17,4,0,
2023M09200,VETEMENTS ET EPI PERSONNEL MUNICIPAL - LOT 2 VETEMENTS DE TRAVAIL TECHNICIENNES SURFACE,60000.0,vetements_travail,Procédure adaptée,,,33256495401043,2023-12-04,50,200,1200,300,0,
202323013100,"LOCATION,TRANSPORT ET COMPACTAGE DE BENNES DE DECHETERIES",2400000.0,chauffage_clim,Appel d'offres ouvert,,,31099810900055,2023-12-04,15000,100000,160,24,1,"Montant eleve (2,400,000 > seuil 2,000,000)"
20230120100,VEHICULES UTILITAIRES NEUFS,48636.34,vehicules,Procédure adaptée,,,34186136700033,2023-12-04,30000,120000,2,0,0,
2023COM0500,Réseau canalisation eaux pluviales Miolanet,120000.0,reseau,Procédure adaptée,,,67682013700054,2023-12-04,2000,20000,60,6,0,
2023CCOURRIER100,"GESTION DES COURRIERS, MATERIELS ET PRESTATIONS ASSOCIES - Lot 1 MAA/MSP : Location des machines à affranchir et de mise sous plis, maintenance et enc",60000.0,fournitures_bureau,Appel d'offres ouvert,,,56204623500478,2023-12-04,30,200,2000,300,0,
2024LOGINF-00100,MAINTENANCE LOGICIELS BERGER LEVRAULT,100000.0,logiciels,Marché négocié sans publicité ni mise en concurren,,,75580064600209,2023-12-03,500,10000,200,10,2,Sans mise en concurrence
2023SI0800,Location et maintenance de copieurs multifonctions,200000.0,imprimantes,Procédure adaptée,,,38524400900036,2023-12-01,800,5000,250,40,0,
20232023F0000400,Marché de fourniture et de livraison de papier et petites fournitures de bureau - Papier,390575.0,mobilier_bureau,Appel d'offres ouvert,,,33044098300055,2023-12-01,400,2000,976,195,0,
2023-ST-00900,EQUIPEMENTS DE CUISINE cantine des limonières,72985.0,alimentaire_restauration,Procédure adaptée,,,43241349000025,2023-12-01,8,20,9123,3649,0,
20232023F0000500,Marché de fourniture et de livraison de papier et petites fournitures de bureau - Petites fournitures de bureau,27886.0,mobilier_bureau,Appel d'offres ouvert,,,57172266900264,2023-12-01,400,2000,70,14,0,
20240400,LOT 04 - Epicerie BIO,424484.13,vetements_travail,Appel d'offres ouvert,,,44236533400048,2023-12-01,50,200,8490,2122,0,
202398118100,23.D19 FRUITS ET LEGUMES SURGELES,3200000.0,alimentaire_restauration,Appel d'offres ouvert,,,31680701501340,2023-12-01,8,20,400000,160000,1,"Montant eleve (3,200,000 > seuil 2,000,000)"
20230150800,COMMANDE DE MOBILIER - MAISON REGIONALE DES SPORTS,49323.4,mobilier_bureau,Procédure adaptée,,,42248290100085,2023-12-01,400,2000,123,25,0,
2024C3N10300AU00,ACQUISITION MAINTENANCE LOGICIEL ECONCEPT,40000.0,logiciels,Marché négocié sans publicité ni mise en concurren,,,48425506200016,2023-11-30,500,10000,80,4,2,Sans mise en concurrence
202323AC01300,MARCHE DE TELEPHONIE MOBILE: Lot 1 : VOIX ET INTERNET,7500.0,telephonie,Procédure adaptée,,,38012986648625,2023-11-30,500,5000,15,2,0,
20232023F0010500,Système d’acquisition dynamique pour l’achat de véhicules neufs ou d’occasion pour le parc automobile de la Ville de Vannes et du CCAS - Catégorie 4 :,17584.0,telephonie,Appel d'offres ouvert,,,48494055600018,2023-11-30,500,5000,35,4,0,
2023053302,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,logiciels,Appel d'offres ouvert,,,38873456800495,2023-11-30,500,10000,798,40,0,
2023PAJ_L0300,"Conception et réalisation d'un parc d'activités comprenant le fond de forme, l'aménagement d'un skate-park en béton coulé et l'installation d'un city-",99943.22,materiel_construction,Procédure adaptée,,,49871695000023,2023-11-30,500,10000,200,10,0,
20230701,"Déploiement du dispositif ""Micro-Folie"" - Fourniture, installation et maintenance du matériel lié au musée numérique et fourniture de mobilier: Lot 1 ",47798.0,mobilier_bureau,Procédure adaptée,,,35009370400657,2023-11-30,400,2000,119,24,0,
20232023-00600,Confection de repas individuels en liaison froide destinés aux personnes agées de plus de 60 ans,100000.0,alimentaire_restauration,Procédure adaptée,,,79174781900070,2023-11-30,8,20,12500,5000,0,
2023M3B0069MG00,ACHAT DE 2 VÉHICULES UTILITAIRES D'OCCASION POUR LA MÉTROPOLE DE MONTPELLIER,58000.0,vehicules,Procédure adaptée,,,31810202700022,2023-11-30,30000,120000,2,0,0,
2024P2308200,FR ET LIVRAISON DENREES ALIMENTAIRES EPICERIE BIO LOT 1 EPICERIE CONVENTIONNELLE CCP,70000.0,vetements_travail,Procédure adaptée,,,47698032100170,2023-11-30,50,200,1400,350,0,
202320230690100,"Fourniture de papèterie (hors papier blanc reprographie),  fournitures pour loisirs créatifs et travaux manuels, matérie",284800.0,imprimantes,Appel d'offres ouvert,,,70372020100028,2023-11-30,800,5000,356,57,0,
2023053301,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,logiciels,Appel d'offres ouvert,,,38873456800495,2023-11-30,500,10000,798,40,0,
2023053300,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,logiciels,Appel d'offres ouvert,,,38873456800495,2023-11-30,500,10000,798,40,0,
2023168800,Prestations de support et suivi logiciel TRAUMACAD,94049.6,logiciels,Marché négocié sans publicité ni mise en concurren,,,53529682600014,2023-11-29,500,10000,188,9,2,Sans mise en concurrence
202323003600200,LOT 2 MOBILIERS AMENAGEMENT ET RANGEMENT DE CLASSE,49000.0,mobilier_bureau,Procédure adaptée,,,73298019800020,2023-11-29,400,2000,122,24,0,
202317502,"2023/175 - lot 1 - Acquisition, location et entretien véhicules légers de tourisme",6000000.0,vehicules,Appel d'offres ouvert,,,32989236800021,2023-11-29,30000,120000,200,50,1,"Montant eleve (6,000,000 > seuil 5,000,000)"
2023DCT05200,Travaux relatif à la requalification des espaces extérieurs du musée Dauphinois Grenoble lot 2 maçonnerie Grenoble lot 4 serrurerie,133883.0,chauffage_clim,Procédure adaptée,,,33996388600017,2023-11-29,15000,100000,9,1,0,
202323M0048L0000,ACQUISITION DE SERVEURS INFORMATIQUES,1000000.0,serveurs,Appel d'offres ouvert,,,75750102800547,2023-11-29,8000,50000,125,20,0,
202317501,"2023/175 - lot 1 - Acquisition, location et entretien véhicules légers de tourisme",6000000.0,vehicules,Appel d'offres ouvert,,,33925599400024,2023-11-29,30000,120000,200,50,1,"Montant eleve (6,000,000 > seuil 5,000,000)"
249980753,DIVERS TRAVAUX EN FACADES ET PARTIES COMMUNES LES ARCADES - PLACE JEAN JAURES A CASTRES: Lot 3: DIVERS TRAVAUX EN FACADES ET PARTIES COMMUNES LES ARCA,11821.0,materiel_construction,Procédure adaptée,2.0,,38446890600027,2023-11-29,500,10000,24,1,0,
2023ABF000018700,IMPRESSION DES GUIDES TERRITORIAUX,119000.0,imprimantes,Appel d'offres ouvert,,,34129298500056,2023-11-29,800,5000,149,24,0,
20232023-073-100,LOT 1 - PRODUITS D'ENTRETIEN COURANT LIQUIDE NORMES ALIMENTAIRES,59500.0,alimentaire_restauration,Procédure adaptée,,,31984345400053,2023-11-29,8,20,7438,2975,0,
20232023F0001100,"Progiciel de gestion de la billetterie pour la programmation culturelle de la commune de Dinard (acquisition de licences, hébergement portail, fournit",50000.0,serveurs,Procédure adaptée,,,42204012100028,2023-11-29,8000,50000,6,1,0,
20232023640000,PROGICIEL DE GESTION DE BILLETERIE PROGRAMMATION CULTURELLE,50000.0,logiciels,Procédure adaptée,,,42204012100028,2023-11-29,500,10000,100,5,0,
202317600,"2023/176 - lot 2 - Acquisition, location et entretien véhicules légers utilitaires",2400000.0,vehicules,Appel d'offres ouvert,,,33925599400024,2023-11-29,30000,120000,80,20,0,
202323003500100,LOT 1 MOBILIERS POUR CLASSES MATERNELLES ET ELEMENTAIRES,77000.0,mobilier_bureau,Procédure adaptée,,,73298019800020,2023-11-29,400,2000,192,38,0,
202323FCD0015200,LOT 2 MOBILIERS SCOLAIRES,80000.0,mobilier_bureau,Procédure adaptée,,,38365393800027,2023-11-29,400,2000,200,40,0,
2023202300041400,"Travaux d'entretien du patrimoine locatif et administratif de DOMANYS: Lot 32: Peintures, papiers peints-revêtements de sol-plâtrerie-vitrerie pour le",3600000.0,fournitures_bureau,Appel d'offres ouvert,,,52385974200034,2023-11-29,30,200,120000,18000,1,"Montant eleve (3,600,000 > seuil 500,000)"
2023061910MVB00,MAINTENANCE LOGICIEL DE GESTION DE LA RELATION CLIENT,50000.0,logiciels,Appel d'offres ouvert,,,49657315500330,2023-11-29,500,10000,100,5,0,
202320230790100,LOT N°1 - BARQUETTES ALIMENTAIRES,66000.0,alimentaire_restauration,Procédure adaptée,,,30166973500062,2023-11-29,8,20,8250,3300,0,
2023061910MVB00,MAINTENANCE LOGICIEL DE GESTION DE LA RELATION CLIENT,70000.0,logiciels,Appel d'offres ouvert,,,49657315500330,2023-11-29,500,10000,140,7,0,
202323003700300,LOT 3 MOBILIERS ET MATERIELS PEDAGOGIQUES,49000.0,mobilier_bureau,Procédure adaptée,,,52492002200018,2023-11-29,400,2000,122,24,0,
202313DSES200,REPAS DU CENTRE DE LOISIRS,120000.0,alimentaire_restauration,Procédure adaptée,,,79366919300013,2023-11-29,8,20,15000,6000,0,
2024SDF00,CHARPENTE BOIS COUVERTURE ZINGUERIE,284093.54,materiel_construction,Procédure adaptée,,,84958368700017,2023-11-28,500,10000,568,28,0,
202327LOL200,FOURNITURE DE PAPIER IMPRESSION NUMERIQU,80000.0,imprimantes,Procédure adaptée,,,33044098300055,2023-11-28,800,5000,100,16,0,
2023143PICBOI100,FOURNITURES DE SIGNALETIQUES SUPPORTS PEDAGOGIQUES ET MOBILIER POUR LES SENTIERS DE RANDONNEE DU TERRITOIRE - Lot 1 : Panneau d'information et signalé,72000.0,mobilier_bureau,Procédure adaptée,,,44914010200012,2023-11-28,400,2000,180,36,0,
20232023T1900,FOURNITURE ET INSTALLATION DE RAYONNAGES MOBILES - ARCHIVES,90963.37,telephonie,Procédure adaptée,,,43824059000044,2023-11-28,500,5000,182,18,0,
2023230027L200,Mobilier urbain de protection en acier inox,280000.0,mobilier_bureau,Appel d'offres ouvert,,,42174310500023,2023-11-28,400,2000,700,140,0,
2023230470500,AMENAGEMENT DE LA PLACE GENERAL LECLERC MOBILIER URBAIN,74892.4,mobilier_bureau,Procédure adaptée,,,89988941400095,2023-11-28,400,2000,187,37,0,
2023M23029100,Lot 1 - Mobilier de bureau,130000.0,mobilier_bureau,Appel d'offres ouvert,,,41851929400031,2023-11-28,400,2000,325,65,0,
202323RS042400,JUS DE FRUIT SANS SUCRE AJOUTE,63663.08,alimentaire_restauration,Procédure adaptée,,,40897728800013,2023-11-28,8,20,7958,3183,0,
2023162023DL00,RÉNOVATION DE 15 SALLES DE CLASSES ÉCOLE LAZA M?ZE Lot 05 : PEINTURE,85286.0,materiel_construction,Procédure adaptée,,,88787606800016,2023-11-28,500,10000,171,9,0,
20232023F0006500,Système d'acquisition dynamique pour l'achat de véhicules d'occasion : véhicules particuliers et véhicules légers utilitaires - Spécifique 19 - achat ,9383.34,vehicules,Appel d'offres ouvert,,,78813992100050,2023-11-28,30000,120000,0,0,0,
20232023F0006800,Système d'acquisition dynamique pour l'achat de véhicules d'occasion : véhicules particuliers et véhicules légers utilitaires - Spécifique 20 - achat ,13014.37,vehicules,Appel d'offres ouvert,,,78813992100050,2023-11-28,30000,120000,0,0,0,
