id,objet,montant,codecpv,categorie_cpv,procedure,datenotification,acheteur_id,acheteur_nom,titulaire_siret,offres_recues,lieu,formeprix
24988498,"Fourniture, installation, mise en service et maintenance des équipements de sûreté pour l'aéroport Sud de France de Perpignan",1060279.0,38546000-4,Instruments de mesure,Appel d'offres ouvert,2023-12-04,85282836700015,,83815659400015,2.0,,Forfaitaire
24995288,Mission de maîtrise d'oeuvre : Réhabilitation et modernisation des ouvrages de protection contre les inondation dans le cadre du programme PAPI Delta Aa.,177000.0,31720000-9,Matériel électrique,Appel d'offres ouvert,2023-12-04,20006068900029,,30910387700051,1.0,,Forfaitaire
2024LOGINF-00100,MAINTENANCE LOGICIELS BERGER LEVRAULT,100000.0,48900000-7,Logiciels,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-03,26310524900027,,75580064600209,,Pechbonnieu,Ferme
2023R03700002200,DMSPAN 2024 _2023-R037_MS1__LOTS_32_34_36_40_50_55_64_91_92_135_138_139_140_197,500000.0,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-02,13000501000025,,37050014200051,,FRANCE,Révisable
20240200,LOT 02 - Produits pour desserts et petits déjeuners,293717.86,15893200-6,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,43392733200653,,Le Relecq-Kerhuon,Révisable
202323CVD01600,Fourniture pièces détachées pour engins CLAAS Lot 01,80000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-01,22040001400019,,48106578700030,,DIGNE LES BAINS CEDEX 9,Révisable
2023081A03000000,LOT 3 Fourniture et acheminement en électricité des bâtiments communaux et métropolitains dans le cadre d'un groupement de commandes,120095.0,31682000-0,Matériel électrique,Procédure négociée avec mise en concurrence préalable,2023-12-01,21370018000010,,44239544800057,,BALLAN MIRE,Ferme et actualisable
2023CD007200100,"Fourniture de pièces détachées d'origine pour tracteurs ""Claas et Renault"" et presta Lot 1 secteur Moulins",140000.0,34390000-7,Transport & véhicules,Procédure adaptée,2023-12-01,22030001600080,,47878084400575,,MOULINS,Révisable
23202311,Prestation de conception et fourniture de panneaux signalétiques et totems à la station de Super Besse.,51604.0,34992000-7,Transport & véhicules,Procédure adaptée,2023-12-01,21630038400015,,80239797600019,3.0,,Forfaitaire
2023SI0800,Location et maintenance de copieurs multifonctions,200000.0,30121100-4,Informatique & bureautique,Procédure adaptée,2023-12-01,24580440600107,,38524400900036,,NEVERS,Révisable
20232023AO09400,HABILLEMENT ET EQUIPEMENT DES AGENTS DE LA POLICE MUNICIPALE DE SAINT-TROPEZ - LOT 3 : GILETS PARE-BALLES,100000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,21830119000011,,54450081200026,,ST TROPEZ,Révisable
2024A2312100,FOURNITURE ET LIVRAISON DE CONTENEURS ENTERRES,53500.0,34928480-6,Transport & véhicules,Procédure adaptée,2023-12-01,24290007400038,,38858143100045,,LANRIVOARE,Ferme
20230123094200,Lot 3 : Fourniture de matériels électriques et d'éclairage,181699.68,31681410-0,Matériel électrique,Appel d'offres ouvert,2023-12-01,21100374400011,,83153600800012,,TROYES,Ferme
2023CAA23025300,LOT 3 - COLONNES AERIENNES PLASTIQUE,160000.0,34928480-6,Transport & véhicules,Appel d'offres ouvert,2023-12-01,20006899700010,,41055382000037,,ALBERTVILLE/,Révisable
2024081A02000000,LOT 2 Fourniture et acheminement en électricité des bâtiments communaux et métropolitains dans le cadre d'un groupement de commandes,243175.0,31682000-0,Matériel électrique,Procédure négociée avec mise en concurrence préalable,2023-12-01,21370018000010,,55208131766522,,BALLAN MIRE,Ferme et actualisable
20232023F0000400,Marché de fourniture et de livraison de papier et petites fournitures de bureau - Papier,390575.0,30197630-1,Informatique & bureautique,Appel d'offres ouvert,2023-12-01,19290051200018,,33044098300055,,(29) Finistère,
2023-ST-00900,EQUIPEMENTS DE CUISINE cantine des limonières,72985.0,39141000-2,Mobilier & ménager,Procédure adaptée,2023-12-01,20006683500014,,43241349000025,,Anglure,Ferme et actualisable
202420211160100,FOURNITURE ET MAINTENANCE PNEUMATIQUE,350000.0,34352200-1,Transport & véhicules,Procédure adaptée,2023-12-01,79332077100017,,84247627700046,,PERIGUEUX,Ferme
2023AO2302500300,SECTEUR G.OUEST - PNEUMATIQUES ET PRESTATIONS ASSOCIEES POUR VL ET PL DE TOUTES MARQUES,80000.0,34351100-3,Transport & véhicules,Appel d'offres ouvert,2023-12-01,28620001900045,,39252740404670,,SAINT LAURENT BLANGY,Révisable
2023R037MS001200,DMSPAN 2024 _2023-R037_MS1__LOTS_8_11_44_49_53_56_57_66_162,400000.0,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-01,13000501000025,,34201499000085,,FRANCE,Révisable
202323029100,Fourniture de composteurs en bois et matÃ©riels associÃ©s,211000.0,39234000-1,Mobilier & ménager,Procédure adaptée,2023-12-01,24350074100257,,33103561800080,,REDON,Révisable
20230992023M4300,Location pose et depose de materiel d'illuminations festives 2023,54610.0,31500000-1,Matériel électrique,Procédure adaptée,2023-12-01,21972213900017,,39044813200014,,Bourg du Lamentin Martinique,Ferme
20232023F0000500,Marché de fourniture et de livraison de papier et petites fournitures de bureau - Petites fournitures de bureau,27886.0,30192000-1,Informatique & bureautique,Appel d'offres ouvert,2023-12-01,19290051200018,,57172266900264,,(29) Finistère,
202321530800,Fourniture et livraison de matériels informatiques pour la Ville de Bouguenais marché subséquent n° 08,18732.0,30213300-8,Informatique & bureautique,Appel d'offres ouvert,2023-12-01,21440020200013,,45050268700020,,BOUGUENAIS,Ferme
202398344300,"Travaux de requalification des entrées du pôle touristique sur les communes de Baulne, Cerny, Itteville et La Ferté-Alais: Lot 2: ECLAIRAGE PUBLIC ET SIGNALISATION LUMINEUSE TRICOL",314941.0,34993000-4,Transport & véhicules,Procédure adaptée,2023-12-01,24910054600046,,40325358600024,,Cerny Beaulne Itteville La Ferté-Allais,Ferme
20240600,LOT 06 - Huiles,78764.34,15411100-3,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,43392733200653,,Le Relecq-Kerhuon,Révisable
2023PA2302800100,FOURNITURE ET PRESTATIONS DE MAINTENANCE PREVENTIVE ET CURATIVE DEXTINCTEURS DINCENDIE PORTATIFS,89500.0,35111320-4,Sécurité & défense,Procédure adaptée,2023-12-01,28620001900045,,38450777800015,,SAINT LAURENT BLANGY,Révisable
202398102600,"Fourniture de vêtements de travail pour les agents de Limoges Métropole et de 8 communes membres (Boisseuil, Couzeix, Isle, Le Palais-sur-Vienne, Panazol, Saint-Gence, Saint-Just-le-Martel, Le Vigen): Lot 2: Vêtements et chaussures de cuisine",90000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,24871931200162,,90572051200169,,Limoges Métropole,Révisable
20240400,LOT 04 - Epicerie BIO,424484.13,15800000-6,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,44236533400048,,Le Relecq-Kerhuon,Révisable
2023R037MS002600,DMSPAN 2024 _2023-R037_MS1__LOTS_87_121_188_189_191_193_194,200000.0,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-01,13000501000025,,34056125700049,,FRANCE,Révisable
20232023AO09200,HABILLEMENT ET EQUIPEMENT DES AGENTS DE LA POLICE MUNICIPALE DE SAINT-TROPEZ - LOT 1 : HABILLEMENT,250000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,21830119000011,,54450081200026,,ST TROPEZ,Révisable
2023231450000,ACQUISITION D'UNE MINI-PELLE SUR PNEU DE 5 A 6 TONNES,120462.13,34114000-9,Transport & véhicules,Procédure adaptée,2023-12-01,21974008100019,,44433897400017,,LA POSSESSION,Ferme
2024MA24030100,LOCATION CAR LONGUE DUREE TRANSPORT EN COMMUN,159520.0,34121000-1,Transport & véhicules,Procédure adaptée,2023-12-01,21920075500011,,87994331400036,,VANVES,Ferme
202398118100,23.D19 FRUITS ET LEGUMES SURGELES,3200000.0,15000000-8,Alimentaire,Appel d'offres ouvert,2023-12-01,25330618700035,,31680701501340,,SIVU BORDEAUX-MERIGNAC,Révisable
20232023TI200100,SOLUTIONS D'INFRASTRUCTURES INFORMATIQUES,200000.0,48822000-6,Logiciels,Procédure adaptée,2023-12-01,21310149600015,,80405493000032,,COLOMIERS CEDEX,Révisable
20232023AO09500,HABILLEMENT ET EQUIPEMENT DES AGENTS DE LA POLICE MUNICIPALE DE SAINT-TROPEZ - LOT 4 : ACCESSOIRES,100000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,21830119000011,,44448404200023,,ST TROPEZ,Révisable
20240500,LOT 05 - Aides culinaires assaisonnement sauces,113072.67,15871200-6,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,38500623400418,,Le Relecq-Kerhuon,Révisable
20230150800,COMMANDE DE MOBILIER - MAISON REGIONALE DES SPORTS,49323.4,39130000-2,Mobilier & ménager,Procédure adaptée,2023-12-01,20005226400013,,42248290100085,,STRASBOURG,Ferme
202323S006900,AA - FOURNITURE ET LIVRAISON DE SANDWICHS ET PREPARATIONS INDIVIDUELLES - 2023 - 2026 (SANS CP),89700.0,15811511-1,Alimentaire,Procédure adaptée,2023-12-01,21840007500014,,34339778200016,,AVIGNON CEDEX 9,Révisable
2023F08802010000,1A VETEMENTS ET CHAUSSURES DE CUISINE LOT 2,80000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,24871931200162,,90572051200169,,LIMOGES METROPOLE,Révisable
2023TD0500,FOURNITURE ET DISTRIBUTION DE CONTENANTS DESTINES A LA COLLECTE DES DECHETS MENAGERS,1150000.0,44613800-8,Matériaux de construction,Appel d'offres ouvert,2023-12-01,24580440600107,,77815194401120,,NEVERS,Révisable
202303100,Fourniture de denrées alimentaires pour les animaux du Muséum national d'histoire naturelle: Lot 1: Produits surgelés - Poissons et produits de la mer,4000000.0,15700000-5,Alimentaire,Appel d'offres ouvert,2023-12-01,18004417400019,,33786045600017,,Muséum National d'Histoire Naturelle,Révisable
202320230690200,Livres scolaires pour les enfants de 3 à 11 ans,45600.0,39162110-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-01,21580194500019,,38378758700112,,NEVERS,Révisable
20232023AO09300,HABILLEMENT ET EQUIPEMENT DES AGENTS DE LA POLICE MUNICIPALE DE SAINT-TROPEZ - LOT 2 : CHAUSSURES,100000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-01,21830119000011,,54450081200026,,ST TROPEZ,Révisable
2023CAA23025100,LOT 1 - CONTENEURS SEMI-ENTERRES ROND DÔME PLASTIQUE,1600000.0,34928480-6,Transport & véhicules,Appel d'offres ouvert,2023-12-01,20006899700010,,77815194401120,,ALBERTVILLE/,Révisable
20232023F0000900,"Marché de fourniture et de livraison de produits  d'épicerie, conserves et boissons - Epicerie BIO",425197.0,15890000-3,Alimentaire,Appel d'offres ouvert,2023-12-01,19290051200018,,44236533400014,,(29) Finistère,
20240100,lot 01 - Conserves et compotes,227034.22,15332400-8,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,43392733200653,,Le Relecq-Kerhuon,Révisable
20232023F0000600,"Marché de fourniture et de livraison de produits  d'épicerie, conserves et boissons - Conserves et compotes",227174.0,15897200-4,Alimentaire,Appel d'offres ouvert,2023-12-01,19290051200018,,43392733200653,,(29) Finistère,
20232023F0001100,"Marché de fourniture et de livraison de produits  d'épicerie, conserves et boissons - Huiles",78808.0,15400000-2,Alimentaire,Appel d'offres ouvert,2023-12-01,19290051200018,,43392733200653,,(29) Finistère,
2023AOVEHSNVL400,MARCHE AOVEHSNVL 2023-2 LOT 4 ACQUISITION DES VEHICULES ELECTRIQUES OU HYBRIDES POUR LES BESOINS DU SINNOVAL LOT 4 : ACQUISITION ET MAINTENANCE DE VEHICULES HYBRIDES TYPES CITADINES AVEC MAINTENANCE,240000.0,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-01,20009583400012,,34245223200016,,TERRITOIRE SINNOVAL,Révisable
20232023F0000700,"Marché de fourniture et de livraison de produits  d'épicerie, conserves et boissons - Produits pour desserts et petits déjeuners",296788.0,15894700-8,Alimentaire,Appel d'offres ouvert,2023-12-01,19290051200018,,43392733200653,,(29) Finistère,
2023091500,"Maintenance des équipements entretenus par la société REVVITY incluant la fourniture de pièces détachées, de sous-ensembles, d?accessoires, de consommables et de réactifs captifs",800000.0,33100000-1,Matériel médical,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-01,26310012500016,,69203111500235,,Occitanie,Révisable
20240700,LOT 07 - Féculents et farine,111135.61,15612000-1,Alimentaire,Appel d'offres ouvert,2023-12-01,21290235700012,,38500623400418,,Le Relecq-Kerhuon,Révisable
2024orapi00,founitures de produits et matériels d'entretien pour la commune (et le ccas),57619.34,39812100-8,Mobilier & ménager,Procédure adaptée,2023-11-30,20007554700014,,44031947300078,,Gennes-Val-de-Loire,Révisable
2024068000,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,40000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,30166973500062,,Rhone,Révisable
20242024-0300,REHABILITATION DE LA BOULANGERIE ET DE SON LOGEMENT MENUISERIE EXTERIEURE LOT 3,57938.31,44220000-8,Matériaux de construction,Procédure adaptée,2023-11-30,21720381900040,,42350147700016,,Voivres-lès-le-Mans,Ferme et actualisable
2024C3N10300AU00,ACQUISITION MAINTENANCE LOGICIEL ECONCEPT,40000.0,48900000-7,Logiciels,Marché négocié sans publicité ni mise en concurrence préalable,2023-11-30,26870853400014,,48425506200016,,CCAS LIMOGES,Révisable
2023011700,Mise en accessibilité au lycée Georges Baptiste à Canteleu (76) Lot 5 Serrurerie,58643.0,44316500-3,Matériaux de construction,Procédure adaptée,2023-11-30,20005340300057,,83328978800030,,lycée Georges Baptiste à Canteleu,Révisable
202323AC01300,MARCHE DE TELEPHONIE MOBILE: Lot 1 : VOIX ET INTERNET,7500.0,32250000-0,Télécommunications,Procédure adaptée,2023-11-30,28974013600030,,38012986648625,,LA REUNION,Révisable
2024067700,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,520000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,80385301900013,,Rhone,Révisable
202398741000,"Fourniture de pneumatiques  et prestations pour les véhicules poids lourds,  industriels et engins agricoles, d'espaces verts et de  travaux publics",52000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440132500011,,30463605300015,,PORNICHET GARAGE,Révisable
2022GR926100,ENSEMBLE DU DÉPARTEMENT FOURNITURE ET TRANSPORT DE LIANT ANHYDRE POUR L'ENTRETIEN DES ROUTES DÉPARTEMENTALES,3200000.0,44113610-4,Matériaux de construction,Appel d'offres ouvert,2023-11-30,22090001300016,,38180184400014,,Ariège (département),Révisable
2023022900,FOURNITURE DE DENREES ALIMENTAIRES COMMERCIALISEES EN CUIRCUITS COURTS,60000.0,15100000-9,Alimentaire,Appel d'offres ouvert,2023-11-30,20005684400018,,50504980900021,,LA MANCHE,Révisable
2024068700,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,40000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,70205190500066,,Rhone,Révisable
202398736400,Fourniture de pneumatiques  et prestations pour les véhicules légers particuliers et  utilitaires ainsi que pour certains petits matériels,28000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440132500011,,30463605300015,,PORNICHET GARAGE,Révisable
202318000,"Langrune sur mer et#8211; lot. ""le clos des sages"" - 11-13 rue s. Veil - construction de 10 logements intermédiaires: Lot 6 : cloisons - doublages plafonds",60035.0,44112300-1,Matériaux de construction,Procédure adaptée,2023-11-30,78070570300012,,32852642100016,,LANGRUNE SUR MER,Révisable
2024067900,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,240000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,70205190500066,,Rhone,Révisable
20232023F0010500,Système d’acquisition dynamique pour l’achat de véhicules neufs ou d’occasion pour le parc automobile de la Ville de Vannes et du CCAS - Catégorie 4 : Véhicules légers et fourgonnettes occasions - Véhicule léger d’occasion 1,17584.0,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21560260800014,,48494055600018,,(56) Morbihan,Ferme
2024067500,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,50000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,40799550500010,,Rhone,Révisable
2023045900,FOURNITURE DE PLATS PREPARES POUR LE SELF DU PERSONNEL DU GHI LE RAINCY-MONTFERMEIL,556200.0,15894000-1,Alimentaire,Appel d'offres ouvert,2023-11-30,20001803400013,,66202519660347,,SEINE ST DENIS,Révisable
2023053302,"Mise à disposition d?une bibliothèque de logiciels multi-éditeurs et prestations associées, pour les 3 établissement du GHT-GPNE",399000.0,48000000-8,Logiciels,Appel d'offres ouvert,2023-11-30,20001803400013,,38873456800495,,SEINE ST DENIS,Révisable
2024068201,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,40000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,32796302100040,,Rhone,Révisable
2023M3D0113VD00,ACQUISITION DE BACS DE PRECOLLECTE DES DECHETS MENAGERS ET ASSIMILES,700000.0,34928480-6,Transport & véhicules,Procédure adaptée,2023-11-30,24340001700022,,77605646700587,,MONTPELLIER MEDITERRANEE METRO,Ferme
2023PAJ_L0300,"Conception et réalisation d'un parc d'activités comprenant le fond de forme, l'aménagement d'un skate-park en béton coulé et l'installation d'un city-stade multisports - Lot 3 Skate-park",99943.22,44114000-2,Matériaux de construction,Procédure adaptée,2023-11-30,21590466500019,,49871695000023,,Pont-à-Marcq,Révisable
2024067800,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,60000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,70205190500066,,Rhone,Révisable
2024067400,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,222000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,40799550500010,,Rhone,Révisable
2023061315MVA00,LOT 1 PIECES DETACHEES FOURNITURES OU PRESTATIONS DIVERSES POUR VEHICULES LEGERS PARTICULIERS ET UTILITAIRES,480000.0,34324000-4,Transport & véhicules,Appel d'offres ouvert,2023-11-30,24440064400013,,35301377400016,,SAINT JOACHIM,Révisable
2023C2308IN0100,DROITS UTILISATION DES FIBRES OPTIQUES NOIRES,236723.0,32562200-2,Télécommunications,Marché négocié sans publicité ni mise en concurrence préalable,2023-11-30,20003573100013,,48428780000011,,ROANNAIS AGGLOMERATION,Ferme
2023023500,FOURNITURE DE DENREES ALIMENTAIRES COMMERCIALISEES EN CUIRCUITS COURTS,168000.0,15500000-3,Alimentaire,Appel d'offres ouvert,2023-11-30,20005684400018,,49245772600015,,LA MANCHE,Révisable
2023M3D0114VD00,ACQUISITION DE COLONNES AÉRIENNES DESTINÉES A LA PRE-COLLECTE DES DÉCHETS MÉNAGERS ET ASSIMILES,1000000.0,34928480-6,Transport & véhicules,Procédure adaptée,2023-11-30,24340001700022,,77605646700587,,MONTPELLIER MEDITERRANEE METRO,Ferme
202324ELEC00,Fourniture et acheminement d'electricité,165000.0,31682000-0,Matériel électrique,Marché passé sans publicité ni mise en concurrence préalable,2023-11-30,55208131766522,,55208131766522,,Commune de Saint Pair sur Mer,Ferme et actualisable
20230701,"Déploiement du dispositif ""Micro-Folie"" - Fourniture, installation et maintenance du matériel lié au musée numérique et fourniture de mobilier: Lot 1 : Equipement numérique et accessoires",47798.0,30236000-2,Informatique & bureautique,Procédure adaptée,2023-11-30,21440212500071,,35009370400657,,VALLET,Ferme
2023B19200,ACQUISITION REMORQUE HAUTE PRESSION NEUVE,62960.0,34220000-5,Transport & véhicules,Procédure adaptée,2023-11-30,20002715900017,,49056198200094,,DUNKERQUE,Ferme
2024068500,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,240000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,40799550500010,,Rhone,Révisable
20242024-0300,REHABILITATION DE LA BOULANGERIE ET DE SON LOGEMENT MENUISERIE EXTERIEURE LOT 3,57938.31,44220000-8,Matériaux de construction,Procédure adaptée,2023-11-30,21720381900016,,42350147700016,,Voivres-lès-le-Mans,Ferme et actualisable
20232023-00600,Confection de repas individuels en liaison froide destinés aux personnes agées de plus de 60 ans,100000.0,15894200-3,Alimentaire,Procédure adaptée,2023-11-30,20007399700013,,79174781900070,,Maîche,Ferme
2023A23124T00,PREPARATION SAEIV DE 6 CARS VOISIN,56070.0,48627000-9,Logiciels,Appel d'offres restreint,2023-11-30,24490001500060,,30716693400033,,ANGERS,Ferme
202398083500,"Fourniture avec livraison de pneumatiques et accessoires de pneumatiques: Lot 1: Fourniture avec livraison de pneumatiques neufs ou rechapés et accessoires pour Véhicules Légers et Utilitaires de moins de 3,5 Tonnes",155852.0,34351100-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,22870851700989,,30234339700147,,Département de la Haute-Vienne,Ferme et actualisable
2023C177B200,Fourniture avec livraison de pneumatiques et accessoires de pneumatiques: Lot 2: Fourniture avec livraison de pneumatiques neufs ou rechapés et accessoires pour Poids-Lourds TP et engins agricoles et travaux publics,137126.0,34351100-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,22870851700989,,30234339700147,,Département de la Haute-Vienne,Ferme et actualisable
202323A06300,LOCATION MISE EN PLACE ET ASSISTANCE TECHNIQUE POUR MATERIEL SON LUMIERE ET VIDEO STRUCTURE DE LA VILLE,800000.0,32342410-9,Télécommunications,Procédure adaptée,2023-11-30,21920048200012,,41044414500016,,MEUDON,Ferme
2023M3B0069MG00,ACHAT DE 2 VÉHICULES UTILITAIRES D'OCCASION POUR LA MÉTROPOLE DE MONTPELLIER,58000.0,34144700-5,Transport & véhicules,Procédure adaptée,2023-11-30,24340001700022,,31810202700022,,MONTPELLIER MEDITERRANEE METRO,Ferme
2024068400,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,80000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,32698156000054,,Rhone,Révisable
2024067300,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,100000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,44030355000063,,Rhone,Révisable
20230613150100,"PIECES DÉTACHÉES, FOURNITURES OU PRESTATIONS DIVERSES POUR VÉHICULES LÉGERS PARTICULIERS ET UTILITAIRES",140000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440132500011,,35301377400016,,PORNICHET,Révisable
202398736100,"Pièces détachées,  fournitures ou prestations diverses pour véhicules  légers particuliers et utilitaires",140000.0,34324000-4,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440132500011,,77560494500227,,PORNICHET GARAGE,Révisable
2023061315MVD00,LOT 4 FOURNITURE DE PNEUMATIQUES ET PRESTATIONS POUR LES VEHICULES POIDS LOURDS INDUSTRIELS ET ENGINS AGRICOLES  D ESPACES VERT ET DE TRAVAUX PUBLICS,240000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,24440064400013,,30463605300015,,SAINT JOACHIM,Révisable
2023000000002300,FOURNITURE D'OUTILLAGE EQUIPEMENTS DIVERS ACCESSOIRES ET CONSOMMABLES,800000.0,44510000-8,Matériaux de construction,Appel d'offres ouvert,2023-11-30,24590042800013,,33527505300049,,DUNKERQUE,Ferme
202400300,FOURNITURE DE TITRES RESTAURANT,3931200.0,30199770-8,Informatique & bureautique,Appel d'offres ouvert,2023-11-30,25670124400020,,64204436600069,,Wissembourg,Ferme
20232300046300,Bons d'achat multi-enseignes pour la ville de Nîmes,2400000.0,22440000-6,Imprimés,Appel d'offres ouvert,2023-11-30,21300189400012,,82401217300046,,NIMES CEDEX,Ferme et actualisable
2023061315MVA00,LOT 1 PIECES DETACHEES FOURNITURES OU PRESTATIONS DIVERSES POUR VEHICULES LEGERS PARTICULIERS ET UTILITAIRES,900000.0,34324000-4,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440184600016,,77560494500094,,SAINT-NAZAIRE,Révisable
20232024F0000100,"Fourniture, gestion et livraison de titres restaurant dématérialisés pour le personnel de la Mairie de PENVENAN",94500.0,30199770-8,Informatique & bureautique,Procédure adaptée,2023-11-30,21220166900018,,64204436600242,,(22) Côtes-d'Armor,Ferme
2023157500,"Maintenance pour les appareils d?Immunohématologie de la société GRIFOLS, incluant la fourniture des pièces détachées, sous- ensembles et accessoires",400000.0,33000000-0,Matériel médical,Marché négocié sans publicité ni mise en concurrence préalable,2023-11-30,26310012500016,,42494220900075,,Occitanie,Ferme et actualisable
2024P2308200,FR ET LIVRAISON DENREES ALIMENTAIRES EPICERIE BIO LOT 1 EPICERIE CONVENTIONNELLE CCP,70000.0,15800000-6,Alimentaire,Procédure adaptée,2023-11-30,21590271900016,,47698032100170,,GRANDE SYNTHE,Révisable
2023B03200,FOURNITURE OUTILLAGES EQUIPEMENTS DIVERS ACCESSOIRES ET CONSOMMABLES LOT 4 OUTILS POUR LA MECANIQUE VL PL AGRICOLE,195000.0,44510000-8,Matériaux de construction,Appel d'offres ouvert,2023-11-30,20002715900017,,33527505300049,,DUNKERQUE,Ferme
2023061310400,FOURNITURE DE PNEUMATIQUES ET PRESTATIONS POUR LES VEHICULES POIDS LOURDS INDUSTRIELS ENGINS AGRICOLES EV ET TP,52000.0,34224000-3,Transport & véhicules,Appel d'offres ouvert,2023-11-30,21440132500011,,30463605300015,,PORNICHET,Révisable
2023VI202305300,ACQUISITION D'UN TRACTOPELLE,90000.0,34114000-9,Transport & véhicules,Procédure adaptée,2023-11-30,21110262900014,,48395598500013,,NARBONNE,Ferme
2024068101,FOURNITURE D?ARTICLES POUR LE GROUPEMENT DE COMMANDES ENTRETIEN HYGIENE ET ARTICLES HOTELIERS AUVERGNE RHONE ALPES,160000.0,39220000-0,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,26690025700046,,43825920200036,,Rhone,Révisable
202320230690100,"Fourniture de papèterie (hors papier blanc reprographie),  fournitures pour loisirs créatifs et travaux manuels, matérie",284800.0,39162110-9,Mobilier & ménager,Appel d'offres ouvert,2023-11-30,21580194500019,,70372020100028,,NEVERS,Révisable
202398444801,Fourniture et acheminement d'électricité,165000.0,31682000-0,Matériel électrique,Procédure adaptée,2023-11-30,21500532300013,,55208131766522,,SAINT PAIR SUR MER,Ferme et actualisable
